name,param: op_shape,param: dtype_in_out,param: stride_input,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,Roofline Time (µs)_first,Roofline Bound_first,Pct Roofline_mean,Pct Roofline_median,Pct Roofline_std,Pct Roofline_min,Pct Roofline_max,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::copy_,"(123,)","('int', 'int')","(1,)","(1,)",1.23e-07,0.00093841552734375,0.125,0.0001937572782741004,0.00019034139947337702,1.579936172348409e-05,0.00017783551006000706,0.00022312134632418066,2.4219659784262553e-05,2.3792674934172135e-05,1.974920215435513e-06,2.2229438757500885e-05,2.789016829052259e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 6, 'total_duration_us': np.float64(30.628000000000004), 'mean_duration_us': np.float64(5.104666666666668), 'median_duration_us': np.float64(5.171), 'std_dev_duration_us': np.float64(0.35310181093969045), 'min_duration_us': np.float64(4.41), 'max_duration_us': np.float64(5.533)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.1)}]","[[123], [123], []]","['int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.104736328125,5.1708984375,0.3867845575617009,4.41015625,5.533203125,30.62841796875,6,6742185
aten::copy_,"(8192,)","('long int', 'int')","(1,)","(1,)",8.192e-06,0.09375,0.08333333333333333,0.013119058791583798,0.013112696005107217,0.0008572346883935869,0.012077904613354132,0.014172938542766631,0.00109325489929865,0.001092724667092268,7.14362240327991e-05,0.001006492051112844,0.0011810782118972193,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(30.069), 'mean_duration_us': np.float64(7.51725), 'median_duration_us': np.float64(7.497), 'std_dev_duration_us': np.float64(0.4267448740172515), 'min_duration_us': np.float64(6.936), 'max_duration_us': np.float64(8.139)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(7.52)}]","[[8192], [8192], []]","['long int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'False']",7.517333984375,7.4970703125,0.49281626104654475,6.93603515625,8.13916015625,30.0693359375,4,5535843
aten::copy_,"(124,)","('long int', 'int')","(1,)","(1,)",1.24e-07,0.0014190673828125,0.08333333333333333,0.0002660128210459551,0.0002559355001259763,3.078187744029975e-05,0.00023344752566263215,0.0003042252171308775,2.216773508716293e-05,2.1327958343831363e-05,2.565156453358313e-06,1.9453960471886013e-05,2.5352101427573128e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 5, 'total_duration_us': np.float64(28.264), 'mean_duration_us': np.float64(5.6528), 'median_duration_us': np.float64(5.814), 'std_dev_duration_us': np.float64(0.5721417306926667), 'min_duration_us': np.float64(4.891), 'max_duration_us': np.float64(6.374)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(5.65)}]","[[124], [124], []]","['long int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'False']",5.65283203125,5.81396484375,0.6397251228781715,4.89111328125,6.3740234375,28.26416015625,5,4777651
aten::copy_,"(124,)","('long int', 'long int')","(1,)","(1,)",1.24e-07,0.00189208984375,0.0625,0.0004475554592482551,0.00043038152738057413,4.428522578142761e-05,0.00040563362284117005,0.0005155731506154041,2.7972216203015945e-05,2.6898845461285883e-05,2.7678266113392258e-06,2.5352101427573128e-05,3.222332191346276e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 5, 'total_duration_us': np.float64(22.33), 'mean_duration_us': np.float64(4.465999999999999), 'median_duration_us': np.float64(4.61), 'std_dev_duration_us': np.float64(0.3742101014136311), 'min_duration_us': np.float64(3.848), 'max_duration_us': np.float64(4.891)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.47)}]","[[124], [124], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",4.466015625,4.60986328125,0.4183364534198372,3.84814453125,4.89111328125,22.330078125,5,4777629
aten::copy_,"(124,)","('bool', 'bool')","(1,)","(1,)",1.24e-07,,,,,,,,2.457600399309477e-05,2.556134876698541e-05,2.2695128850511117e-06,2.1185617752565283e-05,2.5995700685842976e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(20.324999999999996), 'mean_duration_us': np.float64(5.081249999999999), 'median_duration_us': np.float64(4.851), 'std_dev_duration_us': np.float64(0.4467954649501268), 'min_duration_us': np.float64(4.77), 'max_duration_us': np.float64(5.853)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.08)}]","[[124], [124], []]","['bool', 'bool', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.081298828125,4.85107421875,0.5159025890015488,4.77001953125,5.85302734375,20.3251953125,4,4777618
aten::copy_,"(4096,)","('long int', 'long int')","(1,)","(1,)",4.096e-06,0.0625,0.0625,0.011283801155447923,0.01009004119681251,0.002334453482300443,0.009787626923357398,0.013973735346173867,0.0007052375722154952,0.0006306275748007819,0.00014590334264377768,0.0006117266827098374,0.0008733584591358667,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'count': 3, 'total_duration_us': np.float64(17.881), 'mean_duration_us': np.float64(5.960333333333334), 'median_duration_us': np.float64(6.495), 'std_dev_duration_us': np.float64(0.9020016013782284), 'min_duration_us': np.float64(4.69), 'max_duration_us': np.float64(6.696)}]","[{'name': 'Memcpy HtoD (Host -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.96)}]","[[4096], [4096], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.960286458333333,6.4951171875,1.1047175610600923,4.68994140625,6.69580078125,17.880859375,3,4961528
aten::copy_,"(121,)","('long int', 'long int')","(1,)","(1,)",1.21e-07,0.0018463134765625,0.06250000000000001,0.00046122734055360786,0.0004600836257734363,3.827822091191226e-05,0.00041635282999054915,0.0005083892806770098,2.8826708784600498e-05,2.8755226610839775e-05,2.3923888069945162e-06,2.602205187440933e-05,3.177433004231312e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(16.877), 'mean_duration_us': np.float64(4.21925), 'median_duration_us': np.float64(4.2095), 'std_dev_duration_us': np.float64(0.3032419619709649), 'min_duration_us': np.float64(3.808), 'max_duration_us': np.float64(4.65)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(4.22)}]","[[121], [121], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",4.21923828125,4.20947265625,0.3500830143163786,3.80810546875,4.64990234375,16.876953125,4,6742242
aten::copy_,"(123,)","('long int', 'long int')","(1,)","(1,)",1.23e-07,0.0018768310546875,0.0625,0.0005088093868938581,0.0005170210313071234,2.9931200544591145e-05,0.0004675712296983759,0.0005336242552628095,3.1800586680866134e-05,3.231381445669523e-05,1.870700034036947e-06,2.9223201856148497e-05,3.33515159539256e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 4, 'total_duration_us': np.float64(15.513), 'mean_duration_us': np.float64(3.87825), 'median_duration_us': np.float64(3.808), 'std_dev_duration_us': np.float64(0.20509799487074443), 'min_duration_us': np.float64(3.688), 'max_duration_us': np.float64(4.209)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(3.88)}]","[[123], [123], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",3.8782958984375,3.80810546875,0.23681938457910223,3.68798828125,4.208984375,15.51318359375,4,4961582
aten::copy_,"(123,)","('long int', 'int')","(1,)","(1,)",1.23e-07,0.001407623291015625,0.08333333333333333,0.00023451266314193812,0.00023451266314193812,4.218954557650034e-06,0.0002315294117647059,0.00023749591451917035,1.9542721928494846e-05,1.9542721928494846e-05,3.515795464708358e-07,1.9294117647058825e-05,1.9791326209930864e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(12.59), 'mean_duration_us': np.float64(6.295), 'median_duration_us': np.float64(6.295), 'std_dev_duration_us': np.float64(0.08000000000000007), 'min_duration_us': np.float64(6.215), 'max_duration_us': np.float64(6.375)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(6.3)}]","[[123], [123], []]","['long int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'False']",6.294921875,6.294921875,0.113247570424408,6.21484375,6.375,12.58984375,2,6774095
aten::copy_,"(123,)","('bool', 'bool')","(1,)","(1,)",1.23e-07,,,,,,,,2.414530976250471e-05,2.414530976250471e-05,2.935300439210192e-06,2.206973891711933e-05,2.6220880607890085e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.264), 'mean_duration_us': np.float64(5.132), 'median_duration_us': np.float64(5.132), 'std_dev_duration_us': np.float64(0.4410000000000003), 'min_duration_us': np.float64(4.691), 'max_duration_us': np.float64(5.573)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.13)}]","[[123], [123], []]","['bool', 'bool', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.132080078125,5.132080078125,0.6238974382832477,4.69091796875,5.5732421875,10.26416015625,2,6742179
aten::copy_,"(4096,)","('int', 'int')","(1,)","(1,)",4.096e-06,0.03125,0.125,0.006538996701279196,0.006538996701279196,7.253147507678649e-05,0.006487709203402938,0.006590284199155455,0.0008173745876598995,0.0008173745876598995,9.066434384598311e-06,0.0008109636504253673,0.0008237855248944319,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(10.023), 'mean_duration_us': np.float64(5.0115), 'median_duration_us': np.float64(5.0115), 'std_dev_duration_us': np.float64(0.03949999999999987), 'min_duration_us': np.float64(4.972), 'max_duration_us': np.float64(5.051)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(5.01)}]","[[4096], [4096], []]","['int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'True']",5.011474609375,5.011474609375,0.05558798426320027,4.97216796875,5.05078125,10.02294921875,2,4961574
aten::copy_,"(4096,)","('long int', 'int')","(1,)","(1,)",4.096e-06,0.046875,0.08333333333333333,0.00721135439501397,0.00721135439501397,,0.00721135439501397,0.00721135439501397,0.0006009461995844975,0.0006009461995844975,,0.0006009461995844975,0.0006009461995844975,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 1, 'total_duration_us': np.float64(6.816), 'mean_duration_us': np.float64(6.816), 'median_duration_us': np.float64(6.816), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(6.816), 'max_duration_us': np.float64(6.816)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(6.82)}]","[[4096], [4096], []]","['long int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'False']",6.81591796875,6.81591796875,,6.81591796875,6.81591796875,6.81591796875,1,4961550
aten::copy_,"(122,)","('long int', 'long int')","(1,)","(1,)",1.22e-07,0.001861572265625,0.06250000000000001,0.0006109087268349745,0.0006109087268349745,0.00019536554150677112,0.00047276442762535475,0.0007490530260445943,3.8181795427185916e-05,3.8181795427185916e-05,1.2210346344173198e-05,2.954777672658468e-05,4.6815814127787156e-05,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'count': 2, 'total_duration_us': np.float64(6.734999999999999), 'mean_duration_us': np.float64(3.3674999999999997), 'median_duration_us': np.float64(3.3674999999999997), 'std_dev_duration_us': np.float64(0.7614999999999998), 'min_duration_us': np.float64(2.606), 'max_duration_us': np.float64(4.129)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 4, 'mean_duration_us': np.float64(3.37)}]","[[122], [122], []]","['long int', 'long int', 'Scalar']","[[1], [1], []]","['', '', 'True']",3.367431640625,3.367431640625,1.0768877199808797,2.60595703125,4.12890625,6.73486328125,2,6106755
aten::copy_,"(8068,)","('int', None)","(1,)",,8.068e-06,0.061553955078125,0.125,0.012879870603137484,0.012879870603137484,,0.012879870603137484,0.012879870603137484,0.0016099838253921855,0.0016099838253921855,,0.0016099838253921855,0.0016099838253921855,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 1, 'total_duration_us': np.float64(5.011), 'mean_duration_us': np.float64(5.011), 'median_duration_us': np.float64(5.011), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(5.011), 'max_duration_us': np.float64(5.011)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(5.01)}]","[[8068], [], []]","['int', 'int', 'Scalar']","[[1], [], []]","['', '', 'False']",5.01123046875,5.01123046875,,5.01123046875,5.01123046875,5.01123046875,1,4777811
aten::copy_,"(4096,)","('int', None)","(1,)",,4.096e-06,0.03125,0.125,0.006699497254667066,0.006699497254667066,,0.006699497254667066,0.006699497254667066,0.0008374371568333832,0.0008374371568333832,,0.0008374371568333832,0.0008374371568333832,Unknown,Unknown,Unknown,,,,,,,,,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1})', 'stream': 4, 'count': 1, 'total_duration_us': np.float64(4.891), 'mean_duration_us': np.float64(4.891), 'median_duration_us': np.float64(4.891), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(4.891), 'max_duration_us': np.float64(4.891)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 4, 'mean_duration_us': np.float64(4.89)}]","[[4096], [], []]","['int', 'int', 'Scalar']","[[1], [], []]","['', '', 'False']",4.89111328125,4.89111328125,,4.89111328125,4.89111328125,4.89111328125,1,4961928
aten::copy_,"(0,)","('bool', None)","(1,)",,0.0,,,,,,,,,,,,,Unknown,Unknown,Unknown,,,,,,,,,[],,"[[0], [], []]","['bool', 'bool', 'Scalar']","[[1], [], []]","['', '', 'False']",0.0,0.0,0.0,0.0,0.0,0.0,32,120
aten::copy_,"(124,)","('int', 'bool')","(1,)","(1,)",1.24e-07,,,,,,,,,,,,,Unknown,Unknown,Unknown,,,,,,,,,[],,"[[124], [124], []]","['int', 'bool', 'Scalar']","[[1], [1], []]","['', '', 'False']",0.0,0.0,0.0,0.0,0.0,0.0,3,4961674
aten::copy_,"(1,)","('long int', 'int')","(1,)","(1,)",1e-09,1.1444091796875e-05,0.08333333333333333,,,,,,,,,,,Unknown,Unknown,Unknown,,,,,,,,,[],,"[[1], [1], []]","['long int', 'int', 'Scalar']","[[1], [1], []]","['', '', 'False']",0.0,0.0,0.0,0.0,0.0,0.0,22,4961719
aten::copy_,"(0,)","('int', None)","(1,)",,0.0,0.0,,,,,,,,,,,,Unknown,Unknown,Unknown,,,,,,,,,[],,"[[0], [], []]","['int', 'int', 'Scalar']","[[1], [], []]","['', '', 'False']",0.0,0.0,0.0,0.0,0.0,0.0,4,5536267
aten::copy_,"(123,)","('int', 'bool')","(1,)","(1,)",1.23e-07,,,,,,,,,,,,,Unknown,Unknown,Unknown,,,,,,,,,[],,"[[123], [123], []]","['int', 'bool', 'Scalar']","[[1], [1], []]","['', '', 'False']",0.0,0.0,0.0,0.0,0.0,0.0,2,6742334
