name,param: operands,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,Roofline Time (µs)_first,Roofline Bound_first,Pct Roofline_mean,Pct Roofline_median,Pct Roofline_std,Pct Roofline_min,Pct Roofline_max,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aiter::biased_grouped_topk_hip,"[((128, 256), 'float'), ((256,), 'float'), ((128, 8), 'float'), ((128, 8), 'int')]",3.2768e-05,0.1337890625,0.23357664233576642,0.026340466877985892,0.026310423443223444,0.0005377802521358906,0.024470643386423643,0.030170095978158142,0.006152517810916413,0.006145500366300367,0.00012561290560838328,0.005715770717996764,0.00704702971752599,Unknown,Unknown,Unknown,vector_fp32,0.02646943396226415,MEMORY_BOUND,0.49698994109407346,0.4964230838344046,0.010146797210111141,0.46171025257403103,0.569247093927512,"[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, true, true, false>(float*, float const*, float*, int*, unsigned long, int, int, int, int, float)', 'stream': 4, 'count': 2025, 'total_duration_us': np.float64(10789.255000000001), 'mean_duration_us': np.float64(5.328027160493828), 'median_duration_us': np.float64(5.332), 'std_dev_duration_us': np.float64(0.10337982587579675), 'min_duration_us': np.float64(4.65), 'max_duration_us': np.float64(5.733)}]","[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, tru...', 'stream': 4, 'mean_duration_us': np.float64(5.33)}]","[[128, 256], [256], [128, 8], [128, 8], [], [], [], []]","['float', 'float', 'float', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar']","[[256, 1], [1], [8, 1], [8, 1], [], [], [], []]","['', '', '', '', '1', '1', 'True', '2.5']",5.328055555555555,5.33203125,0.10344098890756523,4.64990234375,5.73291015625,10789.3125,2025,8020314
aiter::biased_grouped_topk_hip,"[((8192, 256), 'float'), ((256,), 'float'), ((8192, 8), 'float'), ((8192, 8), 'int')]",0.002097152,8.5009765625,0.23526708788052844,0.5663962596388041,0.565700107760208,0.024073287074417894,0.4984629794670162,0.6443949226967878,0.13325439859164517,0.13309061696644525,0.005663652145710269,0.11727193359545654,0.1516049169078715,Unknown,Unknown,Unknown,vector_fp32,1.6818716981132076,MEMORY_BOUND,10.686721879977439,10.67358693887185,0.4542129636682623,9.404961876736154,12.158394767863923,"[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, true, true, false>(float*, float const*, float*, int*, unsigned long, int, int, int, int, float)', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(4729.924999999999), 'mean_duration_us': np.float64(15.766416666666665), 'median_duration_us': np.float64(15.7575), 'std_dev_duration_us': np.float64(0.6717576520260529), 'min_duration_us': np.float64(13.833), 'max_duration_us': np.float64(17.883)}]","[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, tru...', 'stream': 4, 'mean_duration_us': np.float64(15.77)}]","[[8192, 256], [256], [8192, 8], [8192, 8], [], [], [], []]","['float', 'float', 'float', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar']","[[256, 1], [1], [8, 1], [8, 1], [], [], [], []]","['', '', '', '', '1', '1', 'True', '2.5']",15.766407877604166,15.75732421875,0.6728806046402476,13.8330078125,17.8828125,4729.92236328125,300,5537533
aiter::biased_grouped_topk_hip,"[((4096, 256), 'float'), ((256,), 'float'), ((4096, 8), 'float'), ((4096, 8), 'int')]",0.001048576,4.2509765625,0.2352400643234551,0.35815954783428533,0.3551825794101627,0.01725244927547455,0.3213044719132761,0.43254691570717846,0.08425347507059686,0.08355317282701735,0.004058467277299783,0.07558368464029283,0.10175236427386876,Unknown,Unknown,Unknown,vector_fp32,0.8410324528301887,MEMORY_BOUND,6.757727317628024,6.701558102078541,0.3255179108580099,6.062348526665586,8.1612625605128,"[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, true, true, false>(float*, float const*, float*, int*, unsigned long, int, int, int, int, float)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(935.418), 'mean_duration_us': np.float64(12.47224), 'median_duration_us': np.float64(12.55), 'std_dev_duration_us': np.float64(0.5614629186924696), 'min_duration_us': np.float64(10.305), 'max_duration_us': np.float64(13.873)}]","[{'name': 'void aiter::grouped_topk_kernel<float, float __vector(4), 1, tru...', 'stream': 4, 'mean_duration_us': np.float64(12.47)}]","[[4096, 256], [256], [4096, 8], [4096, 8], [], [], [], []]","['float', 'float', 'float', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar']","[[256, 1], [1], [8, 1], [8, 1], [], [], [], []]","['', '', '', '', '1', '1', 'True', '2.5']",12.472252604166666,12.5498046875,0.565206696250571,10.30517578125,13.873046875,935.4189453125,75,4963059
