name,param: B,param: N_Q,param: H_Q,param: H_V,param: H_K,param: N_KV,param: H_KV,param: d_h_qk,param: d_h_v,param: dropout,param: causal,param: flash_impl,param: c_sq,param: c_sk,param: c_sqsq,param: c_sqsk,param: g_sq,param: g_sk,param: g_sqsq,param: g_sqsk,param: dtype_Q,param: dtype_KV,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,Roofline Time (µs)_first,Roofline Bound_first,Pct Roofline_mean,Pct Roofline_median,Pct Roofline_std,Pct Roofline_min,Pct Roofline_max,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1116249,125,1116249,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.149403136,1228.5450439453125,31.942767666235337,19.13676297030865,19.163593281381427,0.2667960946153959,18.306390545969276,19.685868367201664,611.2811734443848,612.1382078373954,8.522205664558598,584.7567800172636,628.8211195616144,Unknown,Unknown,Unknown,matrix_fp8,243.06091471698113,MEMORY_BOUND,361.0709994397858,361.57723172417786,5.033888577649002,345.40359520696745,371.4314786264465,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(551.395), 'mean_duration_us': np.float64(7.069166666666667), 'median_duration_us': np.float64(7.056), 'std_dev_duration_us': np.float64(0.11237453592690075), 'min_duration_us': np.float64(6.816), 'max_duration_us': np.float64(7.337)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4700.315999999999), 'mean_duration_us': np.float64(60.26046153846153), 'median_duration_us': np.float64(60.1065), 'std_dev_duration_us': np.float64(0.9536632971956851), 'min_duration_us': np.float64(58.262), 'max_duration_us': np.float64(63.394)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.07)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.26)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.32967748397436,67.222412109375,0.9465234780416283,65.43896484375,70.3701171875,5251.71484375,78,14890631
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1115874,125,1115874,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.135579136,1228.133056640625,31.942748467179666,19.13160514810753,19.122857949659462,0.2773089806659865,18.683335269893664,19.94838293866622,611.1160510193984,610.8366414595791,8.858011017103555,596.7970790541997,637.2061785367933,Unknown,Unknown,Unknown,matrix_fp8,242.97940528301885,MEMORY_BOUND,360.9736820397647,360.80864055961246,5.232244918226169,352.5157598093145,376.38458374841923,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(550.749), 'mean_duration_us': np.float64(7.060884615384616), 'median_duration_us': np.float64(7.0565), 'std_dev_duration_us': np.float64(0.151265090857182), 'min_duration_us': np.float64(6.695), 'max_duration_us': np.float64(7.417)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4700.679), 'mean_duration_us': np.float64(60.265115384615385), 'median_duration_us': np.float64(60.286500000000004), 'std_dev_duration_us': np.float64(0.929379734992428), 'min_duration_us': np.float64(57.54), 'max_duration_us': np.float64(61.911)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.06)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.27)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.32604667467949,67.343017578125,0.9663614214382792,64.55615234375,68.92724609375,5251.431640625,78,14890397
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1116374,125,1116374,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.154011136,1228.682373046875,31.942774063059407,19.144676224658685,19.14841725960115,0.295120011673444,18.07144337778752,19.797530760545627,611.5340671546975,611.6535661886267,9.426951854372364,577.2520328100378,632.3880520905775,Unknown,Unknown,Unknown,matrix_fp8,243.0880845283019,MEMORY_BOUND,361.2203061256356,361.2908916905877,5.568302107046154,340.9706297695758,373.53831623670993,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(550.913), 'mean_duration_us': np.float64(7.0629871794871795), 'median_duration_us': np.float64(7.056), 'std_dev_duration_us': np.float64(0.11078617584658909), 'min_duration_us': np.float64(6.855), 'max_duration_us': np.float64(7.297)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4699.435999999999), 'mean_duration_us': np.float64(60.24917948717947), 'median_duration_us': np.float64(60.287000000000006), 'std_dev_duration_us': np.float64(1.038308186841111), 'min_duration_us': np.float64(57.901), 'max_duration_us': np.float64(64.156)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.06)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.25)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.3122057792468,67.283203125,1.0423320650010852,65.0771484375,71.29296875,5250.35205078125,78,14890709
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1116874,125,1116874,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.172443136,1229.231689453125,31.942799636062684,19.159364739346127,19.15712406441405,0.26454000704766945,18.53812573881289,19.80653040437585,612.0037490231776,611.9321755927726,8.450148440846304,592.1596361030366,632.6760321925614,Unknown,Unknown,Unknown,matrix_fp8,243.1967637735849,MEMORY_BOUND,361.4974479121911,361.4551710266801,4.991320887691896,349.77595733609223,373.70812083728015,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(549.67), 'mean_duration_us': np.float64(7.047051282051282), 'median_duration_us': np.float64(7.017), 'std_dev_duration_us': np.float64(0.11854339218906161), 'min_duration_us': np.float64(6.816), 'max_duration_us': np.float64(7.417)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4698.7480000000005), 'mean_duration_us': np.float64(60.24035897435898), 'median_duration_us': np.float64(60.245999999999995), 'std_dev_duration_us': np.float64(0.9197695220551245), 'min_duration_us': np.float64(57.86), 'max_duration_us': np.float64(62.553)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.05)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.24)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.28748497596153,67.28271484375,0.9292463406331336,65.07666015625,69.529296875,5248.423828125,78,14891021
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1116499,125,1116499,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.158619136,1228.8197021484375,31.942780458453697,19.156541756054928,19.173655574395116,0.27825347234449055,18.35225131583559,19.934657465885056,611.9132076568636,612.45987059891,8.88818957890242,586.2219347001043,636.7683869472412,Unknown,Unknown,Unknown,matrix_fp8,243.11525433962265,MEMORY_BOUND,361.44418407650807,361.76708630934183,5.2500655159337715,346.268892751615,376.12561256386897,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(550.225), 'mean_duration_us': np.float64(7.054166666666667), 'median_duration_us': np.float64(7.056), 'std_dev_duration_us': np.float64(0.12502721925866997), 'min_duration_us': np.float64(6.776), 'max_duration_us': np.float64(7.377)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4697.3189999999995), 'mean_duration_us': np.float64(60.22203846153845), 'median_duration_us': np.float64(60.187), 'std_dev_duration_us': np.float64(0.9772157523934205), 'min_duration_us': np.float64(57.42), 'max_duration_us': np.float64(63.154)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.05)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.22)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.27622946714743,67.2021484375,0.9798091636996696,64.63671875,70.2099609375,5247.5458984375,78,14890787
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1117124,125,1117124,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.181659136,1229.50634765625,31.94281241399523,19.16809559806368,19.17851850480418,0.27744672372422063,18.59607263286004,20.082943719605694,612.2828820224759,612.6158189772962,8.862428650800341,594.0108597484787,641.5057039561883,Unknown,Unknown,Unknown,matrix_fp8,243.25110339622643,MEMORY_BOUND,361.66218109554114,361.8588397132864,5.234843843853187,350.8692949596234,378.92346640765464,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(550.8719999999998), 'mean_duration_us': np.float64(7.062461538461537), 'median_duration_us': np.float64(7.0365), 'std_dev_duration_us': np.float64(0.12312008858434817), 'min_duration_us': np.float64(6.776), 'max_duration_us': np.float64(7.377)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4696.423), 'mean_duration_us': np.float64(60.21055128205128), 'median_duration_us': np.float64(60.1265), 'std_dev_duration_us': np.float64(0.957027377464357), 'min_duration_us': np.float64(57.219), 'max_duration_us': np.float64(62.352)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.06)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.21)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.27303059895833,67.22265625,0.9679503619846327,64.1953125,69.328125,5247.29638671875,78,14891177
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1114499,125,1114499,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.084891136,1226.6224365234375,31.942677960302696,19.12459229282995,19.12784222261798,0.2956946862056321,18.36157552421581,19.862101496765245,610.890692731954,610.9945041925666,9.44528013603924,586.5178938138017,634.4487117260184,Unknown,Unknown,Unknown,matrix_fp8,242.68053735849057,MEMORY_BOUND,360.8413640156594,360.9026834456222,5.579145022747749,346.44482121161906,374.75663201443854,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(549.4250000000001), 'mean_duration_us': np.float64(7.043910256410257), 'median_duration_us': np.float64(7.016), 'std_dev_duration_us': np.float64(0.11610220805531161), 'min_duration_us': np.float64(6.776), 'max_duration_us': np.float64(7.256)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4697.632), 'mean_duration_us': np.float64(60.22605128205128), 'median_duration_us': np.float64(60.186499999999995), 'std_dev_duration_us': np.float64(1.0350071212121663), 'min_duration_us': np.float64(57.781), 'max_duration_us': np.float64(62.793)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.04)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.23)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.27000075120192,67.24267578125,1.0433615419964408,64.7568359375,70.048828125,5247.06005859375,78,14889539
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1117249,125,1117249,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.186267136,1229.6436767578125,31.94281880082091,19.171042911950206,19.192091808155226,0.24698175221735735,18.396029710081923,19.800837497780442,612.3771499591874,613.0495110366217,7.889293358188274,587.6210436836649,632.4945642961006,Unknown,Unknown,Unknown,matrix_fp8,243.27827320754716,MEMORY_BOUND,361.71779079151327,362.11493977651367,4.660033060704876,347.094900190225,373.6007075052914,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(548.431), 'mean_duration_us': np.float64(7.0311666666666675), 'median_duration_us': np.float64(7.017), 'std_dev_duration_us': np.float64(0.10810292064968202), 'min_duration_us': np.float64(6.775), 'max_duration_us': np.float64(7.377)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4698.425999999999), 'mean_duration_us': np.float64(60.23623076923075), 'median_duration_us': np.float64(60.2065), 'std_dev_duration_us': np.float64(0.8899985871938787), 'min_duration_us': np.float64(58.101), 'max_duration_us': np.float64(63.114)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.03)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.24)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.26747796474359,67.1826171875,0.8732372545606395,65.1171875,70.08984375,5246.86328125,78,14891255
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1114249,125,1114249,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.075675136,1226.3477783203125,31.942665122208396,19.121120049479682,19.117793090901255,0.25810375282265796,18.56974898254125,19.857654089849348,610.7795345020744,610.6732625783283,8.244521743199424,593.1672731527852,634.3063947047098,Unknown,Unknown,Unknown,matrix_fp8,242.62619773584908,MEMORY_BOUND,360.77584999018273,360.7130771868162,4.869882128729434,350.3726223120991,374.6727186764028,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(552.078), 'mean_duration_us': np.float64(7.077923076923077), 'median_duration_us': np.float64(7.096), 'std_dev_duration_us': np.float64(0.13010772353655975), 'min_duration_us': np.float64(6.776), 'max_duration_us': np.float64(7.337)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4694.456999999999), 'mean_duration_us': np.float64(60.18534615384615), 'median_duration_us': np.float64(60.146), 'std_dev_duration_us': np.float64(0.8911937230324204), 'min_duration_us': np.float64(57.58), 'max_duration_us': np.float64(61.991)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.08)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.19)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.26329001402243,67.262939453125,0.9051860628495318,64.7568359375,69.248046875,5246.53662109375,78,14889383
pseudo_mla_decode_fwd,1,125,16,1,1,1,1,576,576,0.0,False,True,0,0,0,0,125,1116999,125,1116999,c10::Float8_e4m3fnuz,c10::Float8_e4m3fnuz,41.177051136,1229.3690185546875,31.94280602574265,19.17114902248369,19.153421057414036,0.26517776350176386,18.540457215219742,19.906725667156785,612.3802945158023,611.8140135663514,8.470521861877128,592.234228454345,635.8766765936617,Unknown,Unknown,Unknown,matrix_fp8,243.22393358490567,MEMORY_BOUND,361.7197928770507,361.38530297007617,5.003354028335136,349.81994745697625,375.59859749352427,"[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1EEfDF16bEv23MlaReduceKernelV1Params24MlaReduceKernelV1Configs', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(549.6740000000001), 'mean_duration_us': np.float64(7.047102564102565), 'median_duration_us': np.float64(7.056), 'std_dev_duration_us': np.float64(0.12920343626290795), 'min_duration_us': np.float64(6.776), 'max_duration_us': np.float64(7.417)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(4696.107), 'mean_duration_us': np.float64(60.2065), 'median_duration_us': np.float64(60.2265), 'std_dev_duration_us': np.float64(0.9137012605823327), 'min_duration_us': np.float64(57.74), 'max_duration_us': np.float64(62.472)}]","[{'name': '_Z19kn_mla_reduce_v1_psI23MlaReduceKernelV1TraitsILi512ELi16ELi1...', 'stream': 4, 'mean_duration_us': np.float64(7.05)}, {'name': 'aiter::mla_a8w8_qh16_qseqlen1_gqaratio16_ps', 'stream': 4, 'mean_duration_us': np.float64(60.21)}]","[[125, 16, 576], [1122254, 1, 1, 576], [126], [126], [256000], [125], [], [2], [305], [8495, 8], [], [], [], [], [606, 1, 16, 512], [606, 1, 16, 1], [125, 16, 512], [], [], [], [], [], [], [], []]","['c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'int', 'int', 'int', 'int', '', 'long unsigned int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'float', 'float', 'c10::BFloat16', '', 'float', 'float', '', 'Scalar', 'Scalar', '', 'Scalar']","[[9216, 576, 1], [576, 576, 576, 1], [1], [1], [1], [1], [], [1], [1], [8, 1], [], [], [], [], [8192, 8192, 512, 1], [16, 16, 1, 1], [8192, 512, 1], [], [], [], [], [], [], [], []]","['', '', '', '', '', '', '', '', '', '', '1', '1', '1', '0.0625', '', '', '', '', '', '', '', '1', '0', '', '0']",67.25364958934294,67.30322265625,0.9280610878482468,64.75634765625,69.5283203125,5245.78466796875,78,14891099
