type,time ms,percent
computation_time,9996.854178710937,94.38348342321608
exposed_comm_time,548.74916796875,5.180915623314679
exposed_memcpy_time,17.68810205078125,0.1669990035718755
busy_time,10563.291448730468,99.73139805010263
idle_time,28.449623046875,0.26860194989737435
total_time,10591.741071777344,100.0
total_comm_time,548.7492075195313,5.180915996726198
total_memcpy_time,17.68814453125,0.16699940464350727
